00000000031950;000001
00000000031967;000001
00000000032162;000001
00000000032261;000001
00000000032513;000001
00000000032766;000001
00000000033510;000001
00000000033596;000001
00000000034746;000001
00000000034920;000001
00000000034937;000001
00000000035354;000001
00000000036030;000001
00000000036245;000001
00000000036481;000001
00000000036658;000001
00000000036665;000001
00000000036696;000001
00000000036719;000001
00000000036733;000001
00000000037181;000001
00000000037198;000001
00000000037211;000001
00000000037280;000001
00000000037426;000001
00000000037556;000001
00000000037587;000001
00000000037976;000001
00000000038065;000001
00000000039314;000001
00000000039505;000001
00000000039529;000003
00000000039611;000001
00000000040037;000002
00000000040396;000001
00000000040587;000001
00000000040594;000001
00000000040600;000001
00000000042581;000001
00000000042598;000001
00000000043458;000001
00000000043748;000001
00000000043755;000002
00000000043762;000001
00000000043861;000001
00000000043878;000001
00000000043885;000001
00000000044813;000002
00000000044882;000001
00000000045247;000001
00000000045353;000001
00000000045360;000001
00000000045407;000002
00000000045483;000002
00000000045636;000001
00000000046114;000001
00000000046206;000001
00000000046282;000001
00000000046299;000001
00000000046312;000001
00000000046909;000001
00000000047487;000001
00000000047746;000001
00000000048439;000001
00000000049191;000001
00000000049238;000001
00000000049597;000001
00000000049627;000001
00000000049634;000001
00000000050067;000001
00000000050142;000001
00000000050166;000002
00000000050470;000001
00000000050494;000001
00000000051255;000001
00000000052900;000002
00000000053105;000001
00000000053129;000001
00000000053211;000001
00000000053389;000001
00000000053808;000001
00000000055024;000002
00000000055109;000001
00000000055321;000001
00000000055499;000001
00000000055840;000001
00000000055864;000002
00000000056250;000001
00000000056441;000001
00000000056991;000001
00000000057028;000001
00000000057202;000001
00000000057837;000001
00000000057943;000001
00000000058018;000001
00000000058032;000001
00000000058056;000001
00000000059763;000001
00000000059794;000001
00000000059800;000002
00000000059817;000001
00000000059855;000001
00000000060035;000001
00000000060066;000001
00000000060073;000001
00000000060080;000001
00000000060288;000001
00000000060912;000001
00000000060998;000001
00000000062756;000001
00000000063890;000001
00000000064446;000001
00000000064453;000001
00000000064460;000001
00000000064569;000001
00000000064576;000001
00000000065924;000002
00000000066280;000001
00000000066884;000001
00000000067027;000001
00000000067034;000001
00000000067614;000001
00000000067911;000001
00000000067942;000001
00000000068024;000002
00000000068055;000001
00000000068352;000001
00000000068840;000001
00000000069335;000001
00000000069403;000001
00000000069465;000001
00000000069472;000001
00000000069489;000003
00000000069540;000001
00000000069557;000001
00000000074735;000001
00000000074742;000001
00000000074759;000001
00000000075084;000001
00000000075275;000001
00000000076128;000001
00000000076425;000001
00000000076692;000001
00000000076708;000002
00000000076715;000001
00000000076722;000001
00000000076746;000001
00000000077903;000001
00000000077910;000001
00000000078221;000001
00000000078931;000001
00000000079129;000001
00000000079228;000001
00000000079358;000001
00000000079419;000001
00000000079426;000001
00000000079709;000001
00000000079754;000001
00000000079792;000001
00000000079815;000001
00000000080477;000001
00000000081412;000001
00000000081436;000001
00000000081726;000001
00000000082716;000002
00000000083195;000001
00000000083584;000001
00000000084499;000001
00000000084659;000001
00000000084680;000001
00000000084697;000001
00000000084826;000001
00000000084833;000001
00000000085496;000001
00000000085632;000003
00000000085656;000001
00000000085700;000001
00000000085755;000001
00000000085809;000001
00000000085816;000001
00000000085823;000001
00000000086059;000001
00000000086127;000001
00000000086141;000001
00000000086851;000001
00000000087032;000001
00000000087049;000001
00000000087155;000001
00000000087230;000001
00000000087469;000001
00000000087506;000001
00000000087513;000001
00000000087568;000001
00000000088152;000001
00000000088756;000001
00000000088855;000001
00000000088862;000002
00000000090476;000001
00000000090742;000001
00000000090902;000001
00000000090957;000001
00000000091343;000001
00000000091374;000001
00000000091992;000005
00000000092531;000001
00000000093088;000001
00000000093132;000001
00000000093149;000001
00000000093156;000001
00000000093538;000001
00000000093736;000001
00000000093880;000001
00000000093897;000001
00000000093903;000001
00000000094252;000001
00000000095976;000001
00000000096072;000001
00000000096133;000001
00000000097185;000001
00000000097260;000001
00000000097376;000003
00000000097383;000003
00000000097390;000001
00000000097789;000001
00000000098069;000001
00000000098397;000001
00000000098403;000001
00000000098656;000001
00000000098953;000001
00000000099202;000001
00000000099325;000001
00000000099554;000001
00000000099561;000001
00000000099578;000001
00000000099981;000001
00000000099998;000001
00000000100007;000001
00000000100014;000001
00000000100021;000001
00000000100038;000002
00000000100120;000002
00000000100267;000001
00000000100281;000001
00000000100441;000001
00000000100458;000001
00000000100717;000001
00000000100847;000001
00000000100946;000001
00000000101011;000001
00000000101189;000001
00000000101417;000001
00000000101424;000001
00000000101493;000001
00000000101837;000001
00000000101899;000001
00000000101943;000001
00000000101950;000001
00000000102490;000001
00000000102513;000001
00000000102773;000001
00000000102834;000001
00000000102896;000001
00000000103084;000001
00000000103091;000001
00000000103152;000001
00000000103176;000001
00000000103190;000001
00000000103206;000001
00000000103596;000001
00000000103602;000001
00000000103626;000001
00000000104241;000001
00000000104371;000001
00000000104494;000001
00000000104586;000001
00000000104630;000001
00000000105293;000001
00000000105309;000001
00000000105330;000001
00000000105347;000001
00000000105361;000001
00000000105378;000001
00000000105408;000001
00000000105415;000001
00000000105422;000001
00000000105446;000001
00000000105453;000001
00000000105460;000001
00000000105484;000001
00000000105491;000001
00000000105507;000001
00000000105781;000001
00000000105798;000001
00000000105866;000001
00000000105972;000001
00000000106290;000001
00000000106320;000001
00000000108386;000001
00000000108515;000001
00000000108522;000001
00000000108843;000001
00000000108881;000001
00000000108942;000001
00000000108959;000001
00000000109024;000001
00000000109109;000001
00000000109239;000001
00000000109253;000001
00000000109260;000001
00000000109307;000001
00000000109314;000001
00000000109369;000001
00000000109376;000001
00000000109383;000001
00000000109949;000001
00000000109956;000001
00000000109963;000001
00000000110013;000001
00000000110044;000001
00000000110051;000001
00000000110549;000001
00000000110655;000001
00000000110785;000001
00000000110792;000002
00000000111171;000001
00000000111294;000001
00000000111928;000001
00000000112062;000001
00000000112222;000001
00000000112291;000003
00000000112307;000001
00000000112543;000001
00000000112550;000001
00000000112871;000001
00000000113090;000001
00000000113120;000001
00000000113236;000001
00000000113250;000001
00000000113625;000001
00000000113854;000001
00000000114196;000002
00000000114202;000002
00000000114219;000001
00000000114226;000001
00000000114332;000001
00000000114356;000001
00000000114387;000001
00000000114615;000001
00000000115919;000001
00000000115940;000001
00000000117166;000001
00000000117197;000001
00000000117333;000001
00000000117357;000001
00000000117371;000001
00000000117425;000001
00000000118231;000001
00000000118453;000001
00000000119320;000001
00000000119450;000001
00000000119672;000001
00000000119702;000001
00000000119740;000001
00000000120036;000001
00000000121309;000001
00000000121316;000001
00000000121569;000002
00000000121750;000001
00000000122498;000001
00000000122511;000001
00000000123044;000001
00000000123129;000001
00000000123143;000001
00000000123211;000001
00000000123365;000001
00000000123396;000001
00000000123433;000001
00000000123440;000001
00000000123457;000001
00000000123525;000003
00000000123532;000001
00000000123563;000001
00000000123785;000001
00000000123815;000001
00000000123907;000001
00000000123945;000001
00000000124089;000001
00000000124096;000001
00000000124201;000001
00000000124300;000001
00000000124737;000001
00000000124782;000001
00000000124980;000001
00000000125055;000001
00000000125062;000001
00000000125628;000001
00000000125666;000002
00000000125710;000001
00000000125949;000001
00000000126083;000001
00000000126090;000001
00000000126113;000001
00000000126120;000001
00000000126137;000001
00000000126342;000001
00000000126373;000001
00000000126434;000001
00000000126441;000001
00000000126496;000001
00000000126564;000001
00000000126571;000001
00000000126892;000001
00000000127424;000001
00000000127769;000001
00000000127776;000001
00000000127783;000001
00000000128131;000001
00000000128148;000001
00000000128155;000001
00000000128179;000001
00000000128186;000001
00000000128209;000002
00000000128216;000001
00000000128223;000001
00000000128230;000001
00000000128247;000001
00000000128254;000001
00000000128261;000002
00000000128278;000001
00000000128346;000001
00000000128353;000001
00000000128384;000001
00000000128803;000001
00000000128872;000001
00000000128902;000001
00000000128926;000001
00000000128933;000001
00000000128957;000001
00000000129855;000001
00000000130035;000001
00000000130240;000001
00000000131162;000001
00000000131186;000001
00000000131841;000001
00000000131865;000001
00000000132251;000002
00000000132268;000001
00000000132299;000001
00000000132367;000001
00000000132374;000001
00000000132398;000001
00000000132602;000001
00000000132824;000001
00000000133890;000001
00000000133913;000001
00000000133982;000001
00000000134033;000001
00000000134095;000001
00000000134941;000001
00000000135047;000001
00000000135078;000001
00000000135085;000001
00000000135092;000001
00000000135368;000001
00000000135399;000001
00000000135559;000001
00000000136402;000001
00000000136426;000001
00000000136563;000001
00000000136631;000001
00000000136853;000001
00000000137751;000001
00000000137911;000001
00000000138178;000001
00000000139519;000001
00000000139632;000001
00000000139861;000001
00000000140485;000001
00000000140492;000001
00000000140539;000002
00000000140799;000001
00000000140805;000001
00000000140812;000001
00000000140829;000001
00000000140843;000001
00000000140997;000001
00000000141154;000001
00000000141161;000001
00000000141253;000001
00000000141277;000001
00000000141666;000001
00000000141673;000001
00000000141758;000001
00000000141765;000001
00000000141772;000001
00000000141901;000001
00000000142120;000001
00000000142175;000001
00000000142212;000001
00000000142250;000001
00000000142908;000001
00000000143455;000001
00000000143585;000001
00000000144049;000008
00000000144261;000001
00000000144285;000001
00000000144377;000001
00000000144407;000001
00000000144445;000001
00000000144452;000001
00000000144490;000001
00000000144704;000001
00000000144728;000001
00000000144773;000001
00000000144797;000001
00000000144827;000001
00000000145114;000001
00000000145176;000001
00000000145206;000001
00000000145282;000001
00000000145343;000001
00000000145411;000001
00000000145725;000001
00000000145770;000001
00000000145978;000001
00000000146289;000001
00000000146296;000001
00000000146302;000001
00000000146418;000001
00000000146432;000001
00000000146449;000001
00000000146494;000001
00000000146647;000001
00000000146654;000001
00000000146661;000001
00000000146678;000001
00000000146715;000001
00000000146746;000001
00000000146753;000001
00000000146760;000001
00000000146777;000001
00000000146784;000001
00000000146876;000001
00000000146906;000001
00000000146951;000001
00000000146975;000001
00000000147019;000001
00000000147040;000001
00000000147088;000001
00000000147125;000002
00000000147194;000001
00000000147316;000001
00000000147545;000001
00000000147552;000001
00000000147569;000001
00000000147606;000001
00000000147699;000001
00000000147958;000001
00000000148061;000001
00000000148078;000001
00000000148214;000001
00000000148252;000001
00000000148283;000001
00000000148290;000001
00000000148313;000001
00000000148320;000001
00000000148740;000001
00000000148757;000001
00000000149006;000001
00000000149051;000001
00000000149082;000001
00000000149112;000001
00000000149167;000001
00000000149211;000001
00000000149303;000001
00000000149310;000001
00000000149327;000001
00000000149334;000001
00000000149532;000001
00000000149549;000001
00000000149556;000001
00000000149563;000001
00000000149594;000001
00000000149600;000001
00000000149662;000001
00000000149754;000001
00000000149761;000001
00000000149778;000001
00000000149853;000001
00000000149877;000001
00000000149884;000001
00000000149891;000001
00000000149938;000001
00000000149945;000001
00000000149983;000001
00000000149990;000001
00000000150149;000001
00000000150248;000001
00000000150262;000001
00000000150354;000001
00000000150361;000001
00000000150415;000001
00000000150439;000001
00000000150590;000001
00000000150606;000001
00000000150613;000001
00000000150651;000001
00000000150668;000001
00000000150675;000001
00000000150873;000001
00000000151016;000001
00000000151160;000001
00000000151184;000001
00000000151368;000001
00000000151375;000001
00000000151382;000001
00000000151399;000001
00000000151436;000001
00000000151481;000001
00000000151498;000001
00000000151535;000001
00000000151542;000001
00000000151641;000001
00000000151801;000001
00000000151986;000001
00000000152051;000001
00000000152068;000001
00000000152075;000001
00000000152129;000001
00000000152136;000001
00000000152150;000001
00000000152310;000001
00000000152327;000001
00000000152341;000001
00000000152358;000001
00000000152365;000001
00000000152372;000001
00000000152389;000001
00000000152402;000001
00000000152426;000001
00000000152600;000001
00000000152716;000001
00000000152730;000001
00000000152778;000001
00000000152785;000001
00000000152853;000001
00000000152891;000001
00000000152938;000001
00000000152969;000001
00000000153027;000001
00000000153034;000001
00000000153201;000001
00000000153270;000001
00000000153287;000001
00000000153492;000001
00000000154512;000001
00000000154581;000001
00000000154611;000001
00000000154680;000001
00000000154710;000001
00000000154819;000001
00000000154895;000001
00000000154918;000001
00000000154925;000001
00000000155090;000001
00000000155113;000001
00000000155137;000001
00000000155144;000001
00000000155151;000001
00000000155182;000001
00000000155199;000001
00000000155205;000001
00000000155267;000001
00000000155328;000001
00000000155373;000001
00000000155380;000001
00000000155397;000001
00000000155403;000001
00000000155441;000001
00000000155458;000001
00000000155472;000001
00000000155588;000001
00000000155601;000001
00000000155618;000001
00000000155625;000001
00000000155632;000001
00000000155717;000001
00000000155786;000001
00000000155816;000001
00000000155991;000001
00000000156028;000001
00000000156073;000001
00000000156110;000001
00000000156127;000001
00000000156233;000001
00000000156264;000001
00000000156318;000001
00000000156325;000001
00000000156530;000001
00000000156547;000001
00000000156561;000001
00000000156578;000002
00000000156585;000001
00000000156691;000001
00000000157209;000001
00000000157490;000001
00000000157506;000001
00000000157513;000001
00000000157537;000001
00000000157551;000001
00000000157568;000001
00000000157575;000001
00000000157582;000001
00000000157780;000001
00000000157889;000001
00000000158558;000001
00000000158596;000001
00000000158626;000001
00000000158657;000001
00000000158664;000001
00000000158671;000001
00000000158770;000001
00000000158787;000001
00000000158817;000001
00000000158824;000001
00000000158831;000001
00000000158848;000001
00000000158855;000001
00000000158909;000016
00000000158930;000001
00000000158954;000001
00000000158992;000001
00000000159005;000001
00000000159098;000001
00000000159166;000001
00000000159302;000001
00000000159333;000001
00000000159340;000001
00000000159364;000001
00000000159418;000001
00000000159449;000001
00000000159487;000001
00000000159531;000001
00000000159616;000001
00000000159623;000001
00000000159845;000001
00000000159937;000001
00000000159999;000001
00000000160049;000001
00000000160148;000001
00000000160209;000001
00000000160230;000001
00000000160247;000001
00000000160384;000001
00000000160407;000001
00000000160483;000001
00000000160537;000001
00000000160575;000001
00000000160582;000001
00000000160599;000001
00000000160612;000001
00000000160674;000001
00000000160889;000001
00000000160933;000002
00000000160988;000001
00000000160995;000001
00000000161008;000001
00000000161015;000001
00000000161039;000001
00000000161121;000001
00000000161145;000002
00000000161152;000001
00000000161183;000001
00000000161190;000001
00000000161220;000001
00000000161275;000001
00000000161336;000001
00000000161350;000001
00000000161367;000002
00000000161374;000001
00000000161497;000001
00000000161503;000001
00000000161626;000001
00000000161664;000001
00000000161749;000002
00000000161756;000003
00000000161886;000001
00000000161916;000001
00000000162364;000001
00000000162487;000001
00000000162494;000001
00000000162586;000001
00000000162630;000001
00000000162647;000001
00000000162692;000001
00000000162715;000001
00000000163040;000001
00000000163057;000001
00000000163248;000001
00000000163255;000001
00000000163279;000001
00000000163347;000001
00000000163446;000001
00000000163460;000001
00000000163477;000001
00000000163521;000005
00000000163545;000004
00000000163620;000001
00000000163637;000001
00000000163644;000001
00000000163651;000001
00000000163668;000001
00000000163675;000001
00000000163729;000001
00000000163736;000001
00000000163750;000001
00000000163767;000001
00000000163774;000001
00000000164054;000001
00000000164214;000001
00000000164467;000001
00000000164610;000001
00000000164627;000001
00000000164641;000001
00000000164771;000001
00000000164993;000001
00000000165273;000001
00000000165334;000001
00000000165556;000001
00000000165563;000001
00000000165570;000001
00000000165662;000001
00000000165679;000001
00000000165709;000002
00000000166362;000002
00000000167826;000001
00000000167888;000001
00000000167895;000001
00000000168007;000003
00000000168014;000001
00000000168052;000001
00000000168151;000001
00000000168168;000001
00000000168250;000001
00000000168335;000001
00000000168373;000002
00000000168380;000001
00000000168403;000002
00000000168441;000001
00000000168465;000001
00000000168489;000001
00000000168519;000001
00000000168533;000001
00000000168564;000001
00000000168571;000001
00000000168588;000001
00000000168595;000002
00000000168625;000001
00000000168670;000001
00000000168687;000001
00000000168694;000001
00000000168731;000001
00000000168755;000001
00000000168786;000001
00000000168793;000001
00000000168960;000001
00000000169134;000001
00000000169141;000001
00000000169158;000001
00000000169172;000002
00000000169196;000001
00000000169219;000001
00000000169226;000001
00000000169233;000001
00000000169240;000001
00000000169271;000001
00000000169288;000001
00000000169356;000001
00000000169424;000001
00000000169486;000001
00000000169493;000001
00000000169547;000001
00000000169592;000001
00000000169660;000001
00000000169844;000001
00000000169882;000001
00000000170116;000001
00000000170505;000001
00000000170574;000001
00000000170598;000001
00000000170635;000001
00000000170703;000001
00000000170710;000001
00000000170772;000001
00000000170864;000002
00000000170871;000001
00000000170901;000001
00000000172820;000001
00000000172837;000002
00000000172844;000001
00000000172851;000001
